6.10913763049949E-16	0.22366347372379136	70.16800788952224	68.11604509302828	78.11932241233603	2.9321759433999656E-16	1.2765800916530322E-5	46.375245216252594	0.048152926739097185	5.747112019484366	1.9631918042282952	93.90257335470068	0.07467393131114525	0.14388897989336266	0.22334417920618665	0.07449498295451835	128.1294606103097	0.9474450797196612	0.5464593982291331	160.97727645384674	2.077577513725387	0.8907761943645875	0.3715070267923033	1.0181055353927609E-16	0.6705703671341939	0.07632370500507732	1.1052351877879284E-5	1.12069917140342E-5	2.9699074849151133E-7	1.4849537482956614E-7	1.484953742771315E-7	0.30156398875587714	2.409567657986677E-12	1.6146951942154014E-4	2.1835852907882805E-12	0.1489871679695887	1.9172229907481093E-5	1.9172341877411094E-5	2.336293856399739E-16	1.0903856503659682E-5	46.32109451147512	0.07451231318438822	0.8902035727395372	8.054759589004727E-15	3.7272005957923116E-15	1.5463983626936537E-7	3.797613040911048E-16	1.5463983591265883E-7	1.0903856503829485E-5	9.81088867566411E-18	0.6679926684335998	4.675718863909527E-10	2.8257654940317792E-11	4.839964208166536E-16	6.231906040196682E-16	2.341659909073717E-16	5.310634461386674E-16	3.6087170557966877E-16	6.417312767593131E-16	1.71868787754786E-16	1.1008694176681935E-16	1.7307869579781475E-16	3.9583561184291677E-16
8.04421623062239E-14	0.05461092364220177	72.47473384764378	71.03519253660443	71.44270961515097	7.188157809925349E-14	5.776705177048362E-4	67.64546453036183	0.011165399729435255	0.6397231032179329	0.23651198646621796	137.23159421855163	0.016961549673015247	0.03308461500731219	0.0504356548142369	0.01729592104868885	137.263824775189	0.01778069939623289	0.12750684797068557	205.068233393732	0.0011319243464279604	0.0011476290237568765	0.017229722833926514	1.1717019004459538E-13	0.16023882583054927	0.019391586599695712	4.716411639642346E-4	4.7205321674224443E-4	1.5010968692071437E-7	7.505490018244789E-8	7.505488864592268E-8	0.07338876103360342	6.1816388224262696E-12	5.461917304358185E-5	6.312887519053884E-12	0.03372781693785776	7.910704560813822E-5	7.910705201156424E-5	9.360595792982129E-14	4.71566108982678E-4	67.63683660932396	0.01690685543909823	1.886540554607598E-4	2.0306625206870068E-13	1.4620500241873254E-13	4.1205301713413145E-7	1.6889375345328937E-13	4.1205300128657107E-7	4.715661090689445E-4	7.138613612474428E-14	0.017013008994954046	7.530264081390665E-11	8.101283861516193E-11	1.4661332763532737E-13	2.7957259375160167E-14	1.8289354188068518E-13	4.818153377321528E-14	1.761081066216251E-13	7.748510817836269E-14	1.0293506583001078E-13	6.087751663779185E-14	3.026466529039752E-14	1.2689210702487626E-13
9.01616224020733E-9	0.14758700897507313	67.21326208463447	67.17518362744447	75.375529790141	1.0507128612710511E-8	0.017745988214097164	41.12743960526238	0.020628572228065637	6.759156260832997	2.727662334224707	83.36578404440002	0.0404324551128213	0.06093037957982765	0.12028083913553617	0.05321215026465756	124.44204427645354	1.1300427565195397	0.37474562123697264	149.79875349095443	2.5045318568336135	1.0878776772706882	0.4005344923866502	8.185094694302799E-9	0.5191987702225441	0.0952784935791984	0.013098149319945119	0.013098930591143754	2.9201668174385164E-8	1.2240279289925665E-8	2.1992463647261975E-8	0.19502233282890652	8.824766722874189E-9	0.0012152527090677765	5.8380433023401565E-9	0.0821227710241797	0.0018947626560786067	0.0018947621379993259	3.196263728305912E-9	0.013098141681525951	40.550280904301914	0.040352842931459666	1.0688022966094375	1.0495408386159083E-8	2.9091593100149893E-11	7.950077846031038E-7	1.0895953715811315E-8	7.895795751691238E-7	0.01309814038086108	4.75881111305353E-9	0.7536176833963115	1.5835656378615727E-8	1.5343113021521658E-8	0.0011831472472816303	2.017426783084644E-9	4.606874379131183E-5	7.45462784806175E-9	0.001141407726430755	5.759124866999277E-6	6.763960845872908E-9	1.1270767337644893E-8	6.516153664066407E-9	2.652653605993142E-9
9.49998363453797E-7	1.155768689516594	92.66601645113012	123.55854671958298	161.0950820238145	1.2031205829829645E-6	5.897740921936862E-4	30.16970634694235	6.452277368074778E-4	8.940091726825797	2.991104976624906	61.051785236814766	0.5771412285104737	0.0019278425715603302	0.013999832795082993	0.006864935954759248	89.9970117795516	2.3322856401110266	1.4807731457390845	121.32512220454191	29.441420893912937	1.8833804519247004	0.5905062509837282	3.211102272335585E-7	0.5884808109240398	0.0032318690565501934	3.3244285134591825E-4	3.316641361413569E-4	1.6903321411522514E-6	4.731895510136029E-7	2.317161416228174E-7	1.1567072339123745	0.011198456165900024	7.82337018858243E-4	1.4975659386674596E-6	0.0025611349214991704	6.931612092620621E-4	6.926114453710059E-4	1.456916562836449E-6	3.3269876315883884E-4	30.06395433252824	9.355229722899502E-4	28.252136885638322	1.727432404578216E-6	1.9445902108254885E-6	9.969919465330727E-7	7.362555873748883E-7	6.374551537883609E-7	27.658131280084245	1.4692655046190746E-6	0.01320916042599345	1.1728659188554506E-6	0.5762051674879387	8.127201300798719E-4	1.608537664724949E-6	3.168941680805124E-5	3.488713875668758E-8	7.852401861660739E-4	4.584367105620258E-6	7.343546622046772E-7	9.333632555144421E-7	5.609654264644094E-7	4.6514888428866087E-7
0.016528178003131277	0.06875282577203741	74.04813217659515	74.8202197817277	82.23784213945738	0.004550410986531049	0.009942702059598298	60.549573040688585	0.020026993029500405	3.203777239413035	1.2169008114648188	122.31733681334205	0.03873431536687799	0.033626922908999025	0.12393162309279815	0.056623098420515314	138.80443550773313	0.46966564248793563	1.649064083491778	196.56999597055864	0.9713331289193128	0.9187095695982068	0.18926100210755187	0.00497174838640983	0.19292702168002018	0.0504093942855357	0.022414829850527423	0.02790566715533794	0.0015064729040061577	0.01904438675201677	0.02083728187731625	0.07594280952974138	0.07466709999269658	0.4116217346814912	0.016074183938669332	0.03563211830282961	0.008247401165735711	0.013753303150359993	0.012793028515225766	0.010550589374494214	60.3514826301453	0.023946364853382238	0.3935172548791308	0.0042828735959525846	0.01969899866943354	0.02410088399650516	0.008138175727644085	0.0031242531941731754	0.019687331656490326	0.0037694253083513365	0.2900847671268397	0.004527078409556132	0.017313948986443627	0.43792407889434726	0.0069716537986462615	0.03065811520591346	0.006363775144541924	0.4288108411007615	0.009466497184824181	0.01797072520189007	0.004675118887153366	0.013922565016856334	0.015805275523405105
0.022832079628812528	0.4095821972283974	79.66345243140877	73.7802684317155	129.6617361389993	0.03975759461788508	0.81036793869411	53.62935034114253	0.5268165537132192	8.144357082914206	3.132469971283456	103.00968485473338	0.3773074769740769	0.04702172855289446	0.8153730889166968	0.34450245731804297	106.11451829605934	0.3732152798836087	15.953756158716507	159.84856597707443	0.5396541917304519	6.425668381599788	0.7179768823395108	0.5441678573061413	0.44258389532830245	0.21201078233175313	0.5654451677597776	0.43412575131466746	0.1855311734691187	0.5740900432404236	0.144002239654197	0.3742194439431051	1.3460868325002533	0.5685793195628037	0.5982343195393224	0.026121498492191243	0.7615632099639932	0.4266341216927316	0.4552521956656959	0.04880229369578719	50.80480878601614	0.7122999904277101	0.3729527111726041	0.3470416600835068	0.8042653221411309	0.021487964144731496	0.44147745635024926	0.12698614987409368	0.6663279657750124	0.5717279614300182	0.7519384026392818	0.061540608456854926	0.6481485094400588	1.079158331719131	0.3990289240755074	0.754027591394487	0.803852194491981	1.1619871234333967	0.1501434561280791	0.731809738856146	0.655229588721319	0.7167244678437006	0.40104370362306146
0.354264847853608	1.6500230524844062	91.88742835206719	100.497844195148	353.9541712240736	1.579390787834721	2.2640800823033276	35.22062039015454	2.37091046101572	15.458577723539669	5.934413653160993	59.0516564154364	2.777863069549327	2.2433617646805883	1.3820308686227034	1.9715416975416558	79.90797715629529	0.7804348756670888	35.11714717080541	119.10756930289892	2.829978543729366	17.511060311767437	0.6086945245469014	1.442745985704013	1.4970806941361177	17.155187065256722	0.20370845894929512	2.8980585308750735	0.4566926771527477	2.7562959346647165	0.6624109490956589	1.8765147814289032	3.8850668948948135	7.189718475766661	16.920116851701135	2.682174310170861	0.9346231181756495	0.9086470593375222	2.8252700317561708	1.025389444438161	28.390316779809616	0.23023953362854066	0.0334790679580786	0.5953942564528609	0.7738840446143513	1.6210289472579729	0.3488499790170437	0.47778585996558653	0.7496356896677266	2.8652547064817817	2.4985972399353424	2.62965912183086	1.5685796443459679	5.012273583057728	2.1461680134681558	1.5839365459157424	0.6588064282869108	6.588142564778359	1.5817421668289833	2.0321441550973396	0.9253005876303249	1.1184956581244634	1.1998801212020398
8.301630104286017	7.549686410573219	97.41803673854702	175.42221652146674	785.383927552002	7.068444398552154	9.772850316077886	23.79935781795864	15.65633581519031	26.833917987810878	8.556428491408646	29.83836181138012	7.270421627129394	9.519096314392298	6.578598723150919	17.35837476396191	128.5477977152498	11.989851912160958	45.79547881259016	162.473598329903	4.502726068827524	22.954719337732314	12.811091978116595	5.497223192792923	4.236058579326805	70.07681702712549	11.00995532992101	15.685667675042449	2.048025777981894	16.243350354339093	12.863364019495009	2.860060610474934	18.205997552423828	30.065517239385812	68.85944264822585	0.05879762921288253	9.212988733508901	7.937753387254395	14.977420005691641	0.25713207471536803	15.198455762204663	2.2252490185793135	2.995159842336603	10.654688653246364	3.9193608840800467	5.858672593733408	0.3140131357287813	3.75805918846738	10.448138461336994	9.081188189877869	10.412900385643326	9.553966782355968	14.85549555283249	30.306464795420467	4.0196096654236175	1.3089063942111125	8.86231803342698	25.660151286527487	13.004533615298756	4.708572588853612	7.807727860256234	10.17952210597265	9.288076554562902
42.067124811122056	33.05911488812946	121.14967447128826	693.2407467611341	3584.1462021925845	4.33467613436687	23.837851865355002	102.48307995780566	43.407862901474886	82.23377735368003	25.984707895437268	101.73600960842744	28.1639800943614	87.19282308003687	79.08694784401942	5.048310015504495	525.5212552537707	19.708145538615742	104.8957245780657	651.2105144211687	93.27053560419512	63.33544275573701	34.739094270468684	44.486012329513194	8.407927703135092	353.9335566196823	3.3973385860956755	76.22045755941922	12.99874600050395	33.78682135881692	13.438326829842188	2.5445365667135897	101.8526988521376	135.35252311900405	432.42080634177535	40.27110774901759	31.929819209573896	16.16816650788921	105.69138517751144	41.884012612515576	63.304712759463285	54.89009417467017	105.7857381472463	65.87878539304504	34.6738774807903	15.340339335008176	50.83087282420221	25.372048985873583	60.942345252040795	101.05216911576512	29.611705103747372	11.710118701936247	24.2944334385094	163.70050611517198	51.975308734137286	105.15166943946261	93.43558337330671	151.6490870343279	51.8931604138846	12.115497334756801	21.137494358379957	95.73919146517197	22.10617660377714
53.658232693309316	22.676666825454337	76.21193340123858	2972.5986193290632	17942.333758532797	11.742464784228	67.01153739564641	16.786590403870765	78.21768404129193	37.46563015354566	48.85075939500547	57.27659550685205	61.91601773524687	26.608716244541142	83.84025642523345	47.060440841802105	641.1573502576497	83.53741889036613	48.61068992580755	820.3307343552798	17.171043465455796	34.63427230223748	14.233848234061337	35.78120028784031	3.8045975707109925	1769.9436005349794	69.7300158259249	58.13926573892476	52.885954782504875	62.14381604776324	39.19189543069619	81.79431598315071	27.498749781855444	196.80062589618447	1785.2253145840255	58.607114628699485	6.536320481089664	35.314596503203646	60.16139881882235	10.764461633604059	29.15202514668939	29.853084696276426	72.43401994308917	52.97893262841488	24.323954873320844	48.12687508645726	63.62646063667285	45.67957553971222	83.23026497204471	36.15324067020834	25.74621255729003	42.46635311921473	45.94697609956779	191.11755113341428	71.12922896545632	89.52211370196031	4.319126292322334	209.67410615616893	6.257537988063618	52.860381342910344	4.762980199416443	71.13107969876249	20.66291379971097
11.399746793913652	11.348673850762484	16.313676056288774	5170.430646521401	31142.299582482687	4.929511693592189	6.5164852915783325	4.691789072162943	5.345717808031135	30.522202250298847	5.978502430446972	10.642184031181209	8.613294307747367	0.7465270538574447	13.174333167546603	7.157139687687996	423.2199273072504	7.857560553985861	13.047106104238633	505.31714580776634	28.550193980244522	4.097048271791667	9.34389643279079	8.727681063359839	7.72532152812135	3035.309195572181	0.38678852544030806	6.2685145280105115	10.39209515595352	10.711758377404028	2.090927149334513	4.694384426468328	0.8999889955216542	95.25338634694279	3118.698751703804	13.20000803817986	7.817087084825856	7.801279267903668	4.878614960320485	1.6621933082737907	12.121991404506325	13.120251563718586	7.130557107833583	13.619648445855514	10.58772693662969	12.339719031586068	5.434087281305791	6.293368882554976	1.0759767805716633	3.245387869486943	13.22413425943719	3.0706863217159297	2.999630609386905	107.35473676753429	3.737904616151182	10.412587354449796	13.0009161353005	100.51615537726528	9.402986109146994	4.3254651311647985	9.384862450936701	5.719711638259281	11.345564785223173
0.08370971245301917	0.017990708115097967	5.2900469532284955	6183.654681191538	37187.20995595376	0.05755741331049563	0.07110182857562802	0.08075214682376375	0.13752594374143745	18.04765673856979	6.163365984158807	0.03493039984188814	0.19183114969366655	0.0713028523579134	0.20920480342223646	0.1329862076891417	27.916951179456845	1.1426521431082102	5.157913076746431	35.90663336799787	37.527708392727234	2.104500415482018	0.07511343509793822	0.16934049091962378	0.08180159194037973	3625.293120810831	0.001891152379279908	0.17651366347917774	0.1684817850185415	0.14198463229428115	0.02780235644546236	0.07202738586103463	0.11669603242183635	7.436092944129214	3720.0663433835657	0.14132191076210832	0.06303376453971332	0.1414858098786309	0.1674788017032104	0.15914751387265347	0.13896236995738842	0.0185486525072312	0.18909019482508005	0.03161909028933743	0.108295831599733	0.1014303975981411	0.1653197914649881	0.08142365166936105	0.07906143904805013	0.12681707637248651	0.06517085679959139	0.14164939321912307	0.18320173119914118	6.7516308995316265	0.09901654205170052	0.37762169804522916	0.029017987333310402	6.4024176806071225	0.2231938886375744	0.0976206229531642	0.13830965614545898	0.13488035129776632	0.1767073212070689
1.1480646042659997	0.9931740571888792	7.495914512544671	5505.234174748122	33162.3508959663	0.8152269630490645	1.1061684897145296	1.2455405478696138	0.3923919853646951	18.45446388704608	6.912850289508629	0.24487210829511974	0.378752956143116	0.41711775765843884	1.2306447084337293	0.9438063205213671	92.80173178003542	1.5136286273858568	6.385359175486894	115.74398366957848	42.39133482086571	2.8746439564040838	0.9181503497102748	0.34703611388057176	0.2598644109628252	3222.7696734792794	0.9155759727983686	0.30263469613218086	1.165598997572471	0.3895699686949903	0.7767512864483965	1.0505728891325905	0.8453987580256772	22.834162667534997	3312.5579813335585	0.518804241129522	1.1289545301567045	0.7372228960221179	0.271193381839689	1.1133726368355799	0.11893532720871658	0.005105032208624648	0.9747420860141807	0.9906969820028495	0.29393146343831633	0.03749566583336367	0.9233903503016974	1.0769380937232338	1.1794342638948434	0.013144836418060968	0.6692773143014232	0.0017999402162751782	0.46431429817296976	22.876152727863385	0.997642171657704	0.9038060809081285	0.6511112490465907	21.71794405979918	0.7083039162075297	0.5601881116476304	1.095881591448161	0.3081099924671211	1.028855923727055
